Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Score_Diff
The House of the Dead 2 & 3 Return          ,Wii ,2008,Shooter     ,Sega                       ,0.8,0.5,0,0.1,1.4,NA  ,NA  ,NA  ,NA  
BioShock                                    ,PS3 ,2008,Shooter     ,Take-Two Interactive       ,0.8,0.5,0,0.2,1.4,94.0,87.0,M   ,7.0 
Tom Clancy's Rainbow Six: Vegas 2           ,PS3 ,2008,Shooter     ,Ubisoft                    ,0.7,0.4,0,0.2,1.3,81.0,79.0,M   ,2.0 
Battlefield: Bad Company                    ,PS3 ,2008,Shooter     ,Electronic Arts            ,0.8,0.3,0.1,0.2,1.3,84.0,81.0,T   ,3.0 
SOCOM: U.S. Navy SEALs Confrontation        ,PS3 ,2008,Shooter     ,Sony Computer Entertainment,0.9,0.2,0,0.1,1.2,63.0,69.0,M   ,-6.0
Army of Two                                 ,PS3 ,2008,Shooter     ,Electronic Arts            ,0.7,0.3,0,0.1,1.2,74.0,73.0,M   ,1.0 
NERF N-Strike                               ,Wii ,2008,Shooter     ,Electronic Arts            ,0.9,0.1,0,0.1,1.1,66.0,44.0,E10+,22.0
Mercenaries 2: World in Flames              ,X360,2008,Shooter     ,Electronic Arts            ,0.7,0.3,0,0.1,1.1,72.0,72.0,T   ,0.0 
Haze                                        ,PS3 ,2008,Shooter     ,Ubisoft                    ,0.5,0.3,0,0.1,1,55.0,65.0,M   ,-10.
Brothers in Arms: Hell's Highway            ,PS3 ,2008,Shooter     ,Ubisoft                    ,0.4,0.3,0,0.1,0.9,76.0,80  ,M   ,-4  
Call of Duty: World at War                  ,DS  ,2008,Shooter     ,Activision                 ,0.6,0.2,0,0.1,0.9,75.0,78.0,T   ,-3.0
Brothers in Arms: Hell's Highway            ,X360,2008,Shooter     ,Ubisoft                    ,0.5,0.3,0,0.1,0.9,76.0,83.0,M   ,-7.0
Mercenaries 2: World in Flames              ,PS3 ,2008,Shooter     ,Electronic Arts            ,0.3,0.4,0,0.2,0.9,72.0,71.0,T   ,1.0 
Lost Planet: Extreme Condition              ,PS3 ,2008,Shooter     ,Capcom                     ,0.3,0.2,0.1,0.1,0.6,67.0,70  ,T   ,-3  
Frontlines: Fuel of War                     ,X360,2008,Shooter     ,THQ                        ,0.3,0.1,0,0.1,0.6,75.0,78.0,T   ,-3.0
Sniper: Art of Victory                      ,PC  ,2008,Shooter     ,City Interactive           ,0,0.5,0,0,0.5,36.0,36.0,M   ,0.0 
Dark Sector                                 ,X360,2008,Shooter     ,D3Publisher                ,0.2,0.2,0,0.1,0.5,72.0,75.0,M   ,-3.0
Dark Sector                                 ,PS3 ,2008,Shooter     ,D3Publisher                ,0.2,0.2,0,0.1,0.5,72.0,76.0,M   ,-4.0
Unreal Tournament III                       ,X360,2008,Shooter     ,Midway Games               ,0.2,0.2,0,0.1,0.5,82.0,76.0,M   ,6.0 
Enemy Territory: Quake Wars                 ,X360,2008,Shooter     ,Activision                 ,0.3,0.1,0,0,0.5,69.0,73.0,T   ,-4.0
Animal Crossing: City Folk                  ,Wii ,2008,Simulation  ,Nintendo                   ,1.8,1.1,1.3,0.4,4.6,73.0,76.0,E   ,-3.0
Style Savvy                                 ,DS  ,2008,Simulation  ,Nintendo                   ,0.6,0.8,1,0.2,2.6,73.0,77.0,E   ,-4.0
Dance Dance Revolution X                    ,PS2 ,2008,Simulation  ,Konami Digital Entertainmen,0.8,0.7,0,0.2,1.8,55.0,62.0,E10+,-7.0
Imagine: Teacher                            ,DS  ,2008,Simulation  ,Ubisoft                    ,0.7,0.8,0,0.2,1.7,NA  ,NA  ,E   ,NA  
Dance Dance Revolution: Hottest Party 2     ,Wii ,2008,Simulation  ,Konami Digital Entertainmen,0.9,0.5,0,0.1,1.6,69.0,68.0,E10+,1.0 
MySims Kingdom                              ,DS  ,2008,Simulation  ,Electronic Arts            ,0.8,0.6,0,0.2,1.6,58.0,NA  ,E   ,NA  
MySims Kingdom                              ,Wii ,2008,Simulation  ,Electronic Arts            ,0.7,0.6,0,0.2,1.5,76.0,81.0,E   ,-5.0
Imagine: Wedding Designer                   ,DS  ,2008,Simulation  ,Ubisoft                    ,0.6,0.6,0,0.1,1.3,NA  ,NA  ,E   ,NA  
Worldwide Soccer Manager 2009               ,PC  ,2008,Simulation  ,Sega                       ,0,1.1,0,0,1.1,83.0,81.0,E   ,2.0 
Imagine: Babysitters                        ,DS  ,2008,Simulation  ,Ubisoft                    ,0.6,0.3,0,0.1,1.1,NA  ,NA  ,E   ,NA  
Imagine: Fashion Designer New York          ,DS  ,2008,Simulation  ,Ubisoft                    ,0.7,0.3,0,0.1,1.1,NA  ,NA  ,E   ,NA  
Spore Creatures                             ,DS  ,2008,Simulation  ,Electronic Arts            ,0.7,0.3,0,0.1,1.1,65.0,65.0,E   ,0.0 
Littlest Pet Shop: Winter                   ,DS  ,2008,Simulation  ,Electronic Arts            ,0.6,0.3,0,0.1,1,NA  ,NA  ,E   ,NA  
Cooking Mama: World Kitchen                 ,Wii ,2008,Simulation  ,505 Games                  ,0.5,0.3,0,0.1,0.9,62.0,49.0,E   ,13.0
Petz Dogz Fashion                           ,DS  ,2008,Simulation  ,Ubisoft                    ,0.5,0.3,0,0.1,0.8,NA  ,NA  ,E   ,NA  
Imagine: Rock Star                          ,DS  ,2008,Simulation  ,Ubisoft                    ,0.4,0.3,0,0.1,0.8,NA  ,NA  ,E   ,NA  
My Baby Girl                                ,DS  ,2008,Simulation  ,Nobilis                    ,0.6,0.1,0,0.1,0.8,NA  ,NA  ,E   ,NA  
Harvest Moon: Animal Parade                 ,Wii ,2008,Simulation  ,Rising Star Games          ,0.6,0.1,0,0.1,0.7,76.0,89.0,E   ,-13.
Imagine: Interior Designer                  ,DS  ,2008,Simulation  ,Ubisoft                    ,0.3,0.3,0,0.1,0.7,NA  ,NA  ,E   ,NA  
The Sims 2: Apartment Pets                  ,DS  ,2008,Simulation  ,Electronic Arts            ,0.3,0.3,0,0.1,0.7,50.0,33.0,E   ,17.0
Petz: Dogz Pack                             ,DS  ,2008,Simulation  ,Ubisoft                    ,0.6,0,0,0.1,0.6,NA  ,NA  ,NA  ,NA  
Littlest Pet Shop: Garden                   ,DS  ,2008,Simulation  ,Electronic Arts            ,0.3,0.2,0,0.1,0.6,NA  ,NA  ,E   ,NA  
Littlest Pet Shop: Jungle                   ,DS  ,2008,Simulation  ,Electronic Arts            ,0.3,0.2,0,0.1,0.6,NA  ,NA  ,E   ,NA  
Harvest Moon: Sunshine Islands              ,DS  ,2008,Simulation  ,Rising Star Games          ,0.3,0,0.2,0,0.6,NA  ,NA  ,NA  ,NA  
Petz Wild Animals: Tigerz                   ,DS  ,2008,Simulation  ,Ubisoft                    ,0.5,0,0,0,0.6,NA  ,NA  ,E   ,NA  
Viva Pinata: Pocket Paradise                ,DS  ,2008,Simulation  ,THQ                        ,0.3,0.2,0,0.1,0.6,82.0,71.0,E   ,11.0
Petz Catz Clan                              ,DS  ,2008,Simulation  ,Ubisoft                    ,0.5,0,0,0,0.5,NA  ,NA  ,E   ,NA  
We Cheer                                    ,Wii ,2008,Simulation  ,505 Games                  ,0.5,0,0,0,0.5,56.0,73.0,E10+,-17.
Euro Truck Simulator                        ,PC  ,2008,Simulation  ,Rondomedia                 ,0,0.4,0,0.1,0.5,NA  ,7.6 ,NA  ,NA  
Viva Pinata: Trouble in Paradise            ,X360,2008,Simulation  ,Microsoft Game Studios     ,0.2,0.2,0,0.1,0.5,82.0,79.0,E   ,3.0 
Petz Sports                                 ,Wii ,2008,Simulation  ,Ubisoft                    ,0.4,0,0,0,0.5,NA  ,NA  ,NA  ,NA  
SimCity Creator                             ,Wii ,2008,Simulation  ,Electronic Arts            ,0.4,0,0,0,0.5,67.0,68.0,E   ,-1.0
Petz Bunnyz                                 ,DS  ,2008,Simulation  ,Ubisoft                    ,0.4,0,0,0,0.4,NA  ,NA  ,E   ,NA  
Harvest Moon: Grand Bazaar                  ,DS  ,2008,Simulation  ,Rising Star Games          ,0.2,0.1,0.1,0,0.4,NA  ,NA  ,NA  ,NA  
Littlest Pet Shop                           ,Wii ,2008,Simulation  ,Electronic Arts            ,0.3,0,0,0,0.4,NA  ,NA  ,E   ,NA  
Mario & Sonic at the Olympic Games          ,DS  ,2008,Sports      ,Sega                       ,1.6,2.5,0.4,0.6,5.1,NA  ,NA  ,NA  ,NA  
Sega Superstars Tennis                      ,X360,2008,Sports      ,Sega                       ,1.8,0.9,0,0.3,2.9,67.0,68.0,E10+,-1.0
FIFA Soccer 09                              ,PS3 ,2008,Sports      ,Electronic Arts            ,0.5,1.6,0,0.4,2.6,87.0,75.0,E   ,12.0
Madden NFL 09                               ,X360,2008,Sports      ,Electronic Arts            ,2.2,0.1,0,0.2,2.5,83.0,70  ,E   ,13  
Deca Sports                                 ,Wii ,2008,Sports      ,Konami Digital Entertainmen,1.1,0.8,0.3,0.2,2.5,50.0,54.0,E   ,-4.0
PES 2009: Pro Evolution Soccer              ,PS2 ,2008,Sports      ,Konami Digital Entertainmen,0.1,0.1,0.3,2,2.5,NA  ,NA  ,NA  ,NA  
My Fitness Coach                            ,Wii ,2008,Sports      ,Ubisoft                    ,1.2,0.9,0,0.2,2.3,NA  ,8.6 ,E   ,NA  
FIFA Soccer 09                              ,PS2 ,2008,Sports      ,Electronic Arts            ,0.4,0.1,0,1.8,2.3,82.0,69.0,E   ,13.0
PES 2009: Pro Evolution Soccer              ,PS3 ,2008,Sports      ,Konami Digital Entertainmen,0.1,1.3,0.4,0.3,2.1,NA  ,NA  ,NA  ,NA  
FIFA Soccer 09                              ,X360,2008,Sports      ,Electronic Arts            ,0.5,1.3,0,0.2,1.9,87.0,80  ,E   ,7   
Mario Super Sluggers                        ,Wii ,2008,Sports      ,Nintendo                   ,1.5,0,0.3,0.1,1.9,69.0,78.0,E   ,-9.0
Madden NFL 09                               ,PS3 ,2008,Sports      ,Electronic Arts            ,1.6,0.1,0,0.2,1.9,85.0,44.0,E   ,41.0
We Ski                                      ,Wii ,2008,Sports      ,Namco Bandai Games         ,1,0.4,0.1,0.1,1.7,67.0,85.0,E   ,-18.
Big Beach Sports                            ,Wii ,2008,Sports      ,THQ                        ,0.5,1,0,0.2,1.7,44.0,80  ,E   ,-36 
Shaun White Snowboarding: Road Trip         ,Wii ,2008,Sports      ,Ubisoft                    ,0.9,0.6,0,0.2,1.7,78.0,87.0,E10+,-9.0
Carnival Games: Mini Golf                   ,Wii ,2008,Sports      ,Take-Two Interactive       ,0.9,0.5,0,0.1,1.6,38.0,57.0,E   ,-19.
Active Life: Outdoor Challenge              ,Wii ,2008,Sports      ,Atari                      ,0.8,0.4,0.2,0.1,1.5,69.0,81.0,E   ,-12.
Madden NFL 09                               ,PS2 ,2008,Sports      ,Electronic Arts            ,1.2,0,0,0.3,1.5,67.0,70  ,E   ,-3  
Tiger Woods PGA Tour 09 All-Play            ,Wii ,2008,Sports      ,Electronic Arts            ,0.8,0.5,0,0.1,1.4,81.0,87.0,E   ,-6.0
FIFA Soccer 09                              ,PSP ,2008,Sports      ,Electronic Arts            ,0.2,0.7,0,0.4,1.4,84.0,89.0,E   ,-5.0
Gold's Gym: Cardio Workout                  ,Wii ,2008,Sports      ,Ubisoft                    ,1.1,0,0.1,0.1,1.3,NA  ,8.4 ,E   ,NA  
NBA 2K9                                     ,X360,2008,Sports      ,Take-Two Interactive       ,1,0.2,0,0.1,1.3,84.0,72.0,E   ,12.0
Jillian Michaels' Fitness Ultimatum 2009    ,Wii ,2008,Sports      ,Deep Silver                ,1,0.2,0,0.1,1.3,30.0,20  ,E   ,10  
Pro Evolution Soccer 2008                   ,Wii ,2008,Sports      ,Konami Digital Entertainmen,0.1,0.8,0.1,0.1,1.2,83.0,84.0,E   ,-1.0
Sega Superstars Tennis                      ,Wii ,2008,Sports      ,Sega                       ,0.3,0.7,0,0.1,1.1,71.0,70  ,E10+,1   
PES 2009: Pro Evolution Soccer              ,X360,2008,Sports      ,Konami Digital Entertainmen,0.1,0.8,0,0.1,1,NA  ,NA  ,NA  ,NA  
Pro Evolution Soccer 2008                   ,PSP ,2008,Sports      ,Konami Digital Entertainmen,0,0.5,0.2,0.2,1,80.0,68.0,E   ,12.0
My Weight Loss Coach                        ,DS  ,2008,Sports      ,Ubisoft                    ,0.3,0.5,0,0.1,0.9,63.0,76.0,E   ,-13.
We Ski & Snowboard                          ,Wii ,2008,Sports      ,Atari                      ,0.4,0.3,0.1,0.1,0.9,NA  ,NA  ,NA  ,NA  
FIFA Soccer 09 All-Play                     ,Wii ,2008,Sports      ,Electronic Arts            ,0.3,0.5,0,0.1,0.9,80.0,84.0,E   ,-4.0
Beijing 2008                                ,PS3 ,2008,Sports      ,Sega                       ,0.1,0.5,0,0.2,0.9,NA  ,NA  ,NA  ,NA  
Madden NFL 09 All-Play                      ,Wii ,2008,Sports      ,Electronic Arts            ,0.8,0,0,0.1,0.8,82.0,72.0,E   ,10.0
All Star Cheer Squad                        ,Wii ,2008,Sports      ,THQ                        ,0.4,0.3,0,0.1,0.8,NA  ,5.2 ,E   ,NA  
Personal Trainer: Walking                   ,DS  ,2008,Sports      ,Nintendo                   ,0.2,0.3,0.2,0.1,0.8,69.0,NA  ,E   ,NA  
Sega Superstars Tennis                      ,DS  ,2008,Sports      ,Sega                       ,0.3,0.4,0,0.1,0.7,65.0,NA  ,E   ,NA  
Madden NFL 09                               ,PSP ,2008,Sports      ,Electronic Arts            ,0.7,0,0,0.1,0.7,68.0,65.0,E   ,3.0 
NBA Live 09                                 ,X360,2008,Sports      ,Electronic Arts            ,0.5,0.1,0,0.1,0.7,77.0,74.0,E   ,3.0 
NCAA Football 09                            ,X360,2008,Sports      ,Electronic Arts            ,0.7,0,0,0.1,0.7,83.0,77.0,E   ,6.0 
MLB 08: The Show                            ,PS3 ,2008,Sports      ,Sony Computer Entertainment,0.6,0,0,0.1,0.7,85.0,87.0,E   ,-2.0
Summer Sports: Paradise Island (Others sales,Wii ,2008,Sports      ,Ubisoft                    ,0,0.7,0,0,0.7,NA  ,NA  ,NA  ,NA  
Shaun White Snowboarding                    ,PS3 ,2008,Sports      ,Ubisoft                    ,0.3,0.2,0,0.1,0.7,63.0,63.0,T   ,0.0 
Tiger Woods PGA Tour 09                     ,PS3 ,2008,Sports      ,Electronic Arts            ,0.3,0.2,0,0.1,0.7,82.0,72.0,E   ,10.0
Tiger Woods PGA Tour 09                     ,X360,2008,Sports      ,Electronic Arts            ,0.3,0.2,0,0.1,0.7,84.0,78.0,E   ,6.0 
NBA 2K9                                     ,PS3 ,2008,Sports      ,Take-Two Interactive       ,0.6,0,0,0.1,0.6,82.0,70  ,E   ,12  
Major League Baseball 2K8                   ,X360,2008,Sports      ,Bethesda Softworks         ,0.6,0,0,0.1,0.6,70.0,59.0,E   ,11.0
Beijing 2008                                ,X360,2008,Sports      ,Sega                       ,0.1,0.4,0,0.1,0.6,NA  ,NA  ,NA  ,NA  
NCAA Football 09                            ,PS3 ,2008,Sports      ,Electronic Arts            ,0.5,0,0,0,0.6,81.0,73.0,E   ,8.0 
Skate it                                    ,Wii ,2008,Sports      ,Electronic Arts            ,0.5,0,0,0,0.6,70.0,84.0,E   ,-14.
Barbie Horse Adventures: Riding Camp        ,DS  ,2008,Sports      ,Activision                 ,0.5,0,0,0,0.6,NA  ,NA  ,E   ,NA  
Summer Sports: Paradise Island              ,Wii ,2008,Sports      ,Ubisoft                    ,0.5,0,0,0,0.5,46.0,46.0,E   ,0.0 
NBA Live 09                                 ,PS3 ,2008,Sports      ,Electronic Arts            ,0.5,0,0,0,0.5,75.0,78.0,E   ,-3.0
NHL 09                                      ,X360,2008,Sports      ,Electronic Arts            ,0.5,0,0,0,0.5,88.0,84.0,E10+,4.0 
Sega Bass Fishing                           ,Wii ,2008,Sports      ,Sega                       ,0.5,0,0,0,0.5,59.0,63.0,E   ,-4.0
FIFA Soccer 09                              ,DS  ,2008,Sports      ,Electronic Arts            ,0.1,0.3,0,0.1,0.5,84.0,61.0,E   ,23.0
Football Manager Handheld 2009              ,PSP ,2008,Sports      ,Sega                       ,0,0.5,0,0,0.5,NA  ,NA  ,NA  ,NA  
NCAA Football 09                            ,PS2 ,2008,Sports      ,Electronic Arts            ,0.4,0,0,0.1,0.5,NA  ,NA  ,E   ,NA  
Celebrity Sports Showdown                   ,Wii ,2008,Sports      ,Electronic Arts            ,0.2,0.2,0,0.1,0.5,50.0,46.0,E   ,4.0 
MLB 08: The Show                            ,PS2 ,2008,Sports      ,Sony Computer Entertainment,0.3,0,0,0.1,0.4,84.0,73.0,E   ,11.0
Cabela's Legendary Adventures               ,PS2 ,2008,Sports      ,Activision                 ,0.2,0.2,0,0.1,0.4,NA  ,NA  ,T   ,NA  
NBA 2K9                                     ,PS2 ,2008,Sports      ,Take-Two Interactive       ,0.3,0,0,0.1,0.4,NA  ,8   ,E   ,NA  
UEFA Euro 2008 Austria-Switzerland          ,PS3 ,2008,Sports      ,Electronic Arts            ,0.1,0.3,0,0.1,0.4,NA  ,NA  ,NA  ,NA  
Sega Superstars Tennis                      ,PS3 ,2008,Sports      ,Sega                       ,0.1,0.2,0,0.1,0.4,67.0,74.0,E10+,-7.0
Winter Sports 2: The Next Challenge         ,Wii ,2008,Sports      ,RTL                        ,0.2,0.2,0,0,0.4,NA  ,NA  ,E   ,NA  
NBA Live 09                                 ,PS2 ,2008,Sports      ,Electronic Arts            ,0.3,0,0,0.1,0.4,NA  ,7.4 ,E   ,NA  
NBA Live 09                                 ,PSP ,2008,Sports      ,Electronic Arts            ,0.2,0.1,0,0.1,0.4,NA  ,7.3 ,E   ,NA  
Ener-G: Gym Rockets                         ,DS  ,2008,Sports      ,Ubisoft                    ,0.4,0,0,0,0.4,NA  ,NA  ,E   ,NA  
Sega Superstars Tennis                      ,PS2 ,2008,Sports      ,Sega                       ,0.1,0,0,0.3,0.4,70.0,83.0,E10+,-13.
Spore                                       ,PC  ,2008,Strategy    ,Electronic Arts            ,0,1.1,0,0.1,1.2,84.0,53.0,E10+,31.0
Tom Clancy's EndWar                         ,X360,2008,Strategy    ,Ubisoft                    ,0.6,0.2,0,0.1,0.9,77.0,72.0,T   ,5.0 
Sid Meier's Civilization Revolution         ,X360,2008,Strategy    ,Take-Two Interactive       ,0.6,0.2,0,0.1,0.8,84.0,78.0,E10+,6.0 
Battle of Giants: Dinosaurs                 ,DS  ,2008,Strategy    ,Ubisoft                    ,0.4,0.3,0,0.1,0.8,NA  ,7.2 ,E   ,NA  
Sid Meier's Civilization Revolution         ,PS3 ,2008,Strategy    ,Take-Two Interactive       ,0.5,0.2,0,0.1,0.8,85.0,77.0,E10+,8.0 
Command & Conquer: Red Alert 3              ,PC  ,2008,Strategy    ,Electronic Arts            ,0,0.6,0,0,0.7,NA  ,NA  ,NA  ,NA  
Tom Clancy's EndWar                         ,PS3 ,2008,Strategy    ,Ubisoft                    ,0.3,0.2,0,0.1,0.7,76.0,66.0,T   ,10.0
New Play Control! Pikmin                    ,Wii ,2008,Strategy    ,Nintendo                   ,0.3,0.1,0.2,0,0.6,NA  ,NA  ,NA  ,NA  
Super Robot Taisen Z                        ,PS2 ,2008,Strategy    ,Namco Bandai Games         ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Command & Conquer: Red Alert 3              ,X360,2008,Strategy    ,Electronic Arts            ,0.2,0.2,0,0.1,0.5,NA  ,NA  ,NA  ,NA  
Sid Meier's Civilization Revolution         ,DS  ,2008,Strategy    ,Take-Two Interactive       ,0.4,0,0,0,0.4,80.0,77.0,E10+,3.0 
Pokemon HeartGold/Pokemon SoulSilver        ,DS  ,2009,Action      ,Nintendo                   ,4.3,2.7,4,0.8,11.8,NA  ,NA  ,NA  ,NA  
Uncharted 2: Among Thieves                  ,PS3 ,2009,Action      ,Sony Computer Entertainment,3.3,2.2,0.2,1,6.7,96.0,88.0,T   ,8.0 
Assassin's Creed II                         ,PS3 ,2009,Action      ,Ubisoft                    ,2.5,1.9,0.2,0.9,5.5,91.0,86.0,M   ,5.0 
Assassin's Creed II                         ,X360,2009,Action      ,Ubisoft                    ,3.1,1.6,0.1,0.5,5.3,90.0,88.0,M   ,2.0 
Resident Evil 5                             ,PS3 ,2009,Action      ,Capcom                     ,2,1.4,1.1,0.6,5.1,84.0,75.0,M   ,9.0 
Batman: Arkham Asylum                       ,PS3 ,2009,Action      ,Eidos Interactive          ,2.2,1.3,0.1,0.6,4.2,91.0,89.0,T   ,2.0 
Resident Evil 5                             ,X360,2009,Action      ,Capcom                     ,2.1,0.9,0.1,0.3,3.5,83.0,75.0,M   ,8.0 
Batman: Arkham Asylum                       ,X360,2009,Action      ,Eidos Interactive          ,2.2,0.9,0,0.3,3.5,92.0,87.0,T   ,5.0 
The Legend of Zelda: Spirit Tracks          ,DS  ,2009,Action      ,Nintendo                   ,1.4,0.9,0.7,0.3,3.3,87.0,78.0,E10+,9.0 
inFAMOUS                                    ,PS3 ,2009,Action      ,Sony Computer Entertainment,1.8,0.7,0.1,0.4,2.9,85.0,83.0,T   ,2.0 
God of War Collection                       ,PS3 ,2009,Action      ,Sony Computer Entertainment,1.7,0.4,0.1,0.4,2.6,91.0,87.0,M   ,4.0 
Ghostbusters: The Video Game (DS Version)   ,X360,2009,Action      ,Take-Two Interactive       ,1,1.2,0,0.3,2.6,NA  ,NA  ,NA  ,NA  
Phineas and Ferb                            ,DS  ,2009,Action      ,Disney Interactive Studios ,1.3,0.4,0,0.1,1.8,80.0,45.0,E   ,35.0
LEGO Indiana Jones 2: The Adventure Continue,Wii ,2009,Action      ,Activision                 ,0.9,0.4,0,0.1,1.4,72.0,61.0,E10+,11.0
Bakugan: Battle Brawlers                    ,DS  ,2009,Action      ,Activision                 ,1.3,0,0,0.1,1.4,60.0,67.0,E   ,-7.0
